"","iter","swarm","algorithm","loglikelihood"
"124.5",750,50,"WOA",-2757.52263081892
"124.6",750,50,"WOA",-2766.75959907737
"124.7",750,50,"WOA",-2764.14923806743
"124.8",750,50,"WOA",-2754.85958000628
"124.9",750,50,"WOA",-2781.45840576261
"125",1000,50,"WOA",-2781.23155017315
"125.1",1000,50,"WOA",-2766.61728866873
"125.2",1000,50,"WOA",-2755.36840831368
"125.3",1000,50,"WOA",-2769.26542767939
"125.4",1000,50,"WOA",-2775.86974087318
"125.5",1000,50,"WOA",-2758.55707455305
"125.6",1000,50,"WOA",-2758.43485747419
"125.7",1000,50,"WOA",-2821.56869283172
"125.8",1000,50,"WOA",-2801.70218552861
"125.9",1000,50,"WOA",-2777.39845457996
"126",2000,50,"WOA",-2791.26786761757
"126.1",2000,50,"WOA",-2754.81856308368
"126.2",2000,50,"WOA",-2754.82000460841
"126.3",2000,50,"WOA",-2756.21073660675
"126.4",2000,50,"WOA",-2835.11365413832
"126.5",2000,50,"WOA",-2755.49940636632
"126.6",2000,50,"WOA",-2758.78864884786
"126.7",2000,50,"WOA",-2756.5025411678
"126.8",2000,50,"WOA",-2759.43809901166
"126.9",2000,50,"WOA",-2760.30195205371
"127",100,75,"WOA",-2760.85500922625
"127.1",100,75,"WOA",-2763.43528849297
"127.2",100,75,"WOA",-2781.54545943876
"127.3",100,75,"WOA",-2765.9529768859
"127.4",100,75,"WOA",-2758.8168129576
"127.5",100,75,"WOA",-2757.91158524324
"127.6",100,75,"WOA",-2773.85874141644
"127.7",100,75,"WOA",-2776.84645574158
"127.8",100,75,"WOA",-2802.5550324668
"127.9",100,75,"WOA",-2758.52913906949
"128",250,75,"WOA",-2755.70710424184
"128.1",250,75,"WOA",-2861.2386055119
"128.2",250,75,"WOA",-2801.89819587035
"128.3",250,75,"WOA",-2758.23007553561
"128.4",250,75,"WOA",-2756.71086159815
"128.5",250,75,"WOA",-2767.86085078777
"128.6",250,75,"WOA",-2785.47916223793
"128.7",250,75,"WOA",-2759.39958105349
"128.8",250,75,"WOA",-2770.80794477738
"128.9",250,75,"WOA",-2761.87546502617
"129",500,75,"WOA",-2760.36596047826
"129.1",500,75,"WOA",-2761.10559249528
"129.2",500,75,"WOA",-2758.46131660163
"129.3",500,75,"WOA",-2758.51460259565
"129.4",500,75,"WOA",-2755.57436966975
"129.5",500,75,"WOA",-2760.96103598257
"129.6",500,75,"WOA",-2757.19537859323
"129.7",500,75,"WOA",-2775.31952744823
"129.8",500,75,"WOA",-2798.0683542198
"129.9",500,75,"WOA",-2758.77361828971
"130",750,75,"WOA",-2756.64387507862
"130.1",750,75,"WOA",-2770.13913992976
"130.2",750,75,"WOA",-2800.65352743753
"130.3",750,75,"WOA",-2755.09188698266
"130.4",750,75,"WOA",-2782.08340927603
"130.5",750,75,"WOA",-2765.49370865645
"130.6",750,75,"WOA",-2756.28982528723
"130.7",750,75,"WOA",-2755.92129015603
"130.8",750,75,"WOA",-2755.0483397931
"130.9",750,75,"WOA",-2759.58623056486
"131",1000,75,"WOA",-2755.84031442226
"131.1",1000,75,"WOA",-2756.1876771147
"131.2",1000,75,"WOA",-2757.19974301028
"131.3",1000,75,"WOA",-2762.02757941113
"131.4",1000,75,"WOA",-2801.70206529886
"131.5",1000,75,"WOA",-2774.00129588955
"131.6",1000,75,"WOA",-2762.90989915232
"131.7",1000,75,"WOA",-2758.43486856046
"131.8",1000,75,"WOA",-2755.63419770342
"131.9",1000,75,"WOA",-2755.52024783131
"132",2000,75,"WOA",-2757.11704470142
"132.1",2000,75,"WOA",-2771.09328490795
"132.2",2000,75,"WOA",-2761.91474638587
"132.3",2000,75,"WOA",-2756.93290147727
"132.4",2000,75,"WOA",-2783.32285471568
"132.5",2000,75,"WOA",-2754.82294396401
"132.6",2000,75,"WOA",-2754.82250785796
"132.7",2000,75,"WOA",-2754.8185059176
"132.8",2000,75,"WOA",-2770.76610026602
"132.9",2000,75,"WOA",-2760.37264136297
"133",100,100,"WOA",-2756.0423122206
"133.1",100,100,"WOA",-2761.97104825747
"133.2",100,100,"WOA",-2768.0987762443
"133.3",100,100,"WOA",-2778.75475812704
"133.4",100,100,"WOA",-2770.32372123202
"133.5",100,100,"WOA",-2777.1560822656
"133.6",100,100,"WOA",-2773.49609943478
"133.7",100,100,"WOA",-2761.86940826261
"133.8",100,100,"WOA",-2761.16325825106
"133.9",100,100,"WOA",-2763.85515372307
"134",250,100,"WOA",-2789.74164477372
"134.1",250,100,"WOA",-2764.61558507523
"134.2",250,100,"WOA",-2761.04596573444
"134.3",250,100,"WOA",-2761.31264591999
"134.4",250,100,"WOA",-2756.60382180851
"134.5",250,100,"WOA",-2763.35369191856
"134.6",250,100,"WOA",-2754.95220332048
"134.7",250,100,"WOA",-2762.76124864819
"134.8",250,100,"WOA",-2766.77967763403
"134.9",250,100,"WOA",-2763.48371023504
"135",500,100,"WOA",-2772.61510667129
"135.1",500,100,"WOA",-2754.91518305207
"135.2",500,100,"WOA",-2771.72637620852
"135.3",500,100,"WOA",-2772.25818667096
"135.4",500,100,"WOA",-2754.92342999117
"135.5",500,100,"WOA",-2754.81840711668
"135.6",500,100,"WOA",-2754.92529559035
"135.7",500,100,"WOA",-2756.87998719535
"135.8",500,100,"WOA",-2755.60924397734
"135.9",500,100,"WOA",-2754.85993110883
"136",750,100,"WOA",-2754.82294471734
"136.1",750,100,"WOA",-2757.82042577609
"136.2",750,100,"WOA",-2756.90661812515
"136.3",750,100,"WOA",-2754.86650478016
"136.4",750,100,"WOA",-2763.02572344365
"136.5",750,100,"WOA",-2761.18119855164
"136.6",750,100,"WOA",-2764.31146751692
"136.7",750,100,"WOA",-2804.61484084236
"136.8",750,100,"WOA",-2757.05884245242
"136.9",750,100,"WOA",-2754.88490230242
"137",1000,100,"WOA",-2755.08758113484
"137.1",1000,100,"WOA",-2771.16994548395
"137.2",1000,100,"WOA",-2760.24552585796
"137.3",1000,100,"WOA",-2758.43485686531
"137.4",1000,100,"WOA",-2754.82620128772
"137.5",1000,100,"WOA",-2776.31570510846
"137.6",1000,100,"WOA",-2754.82289237129
"137.7",1000,100,"WOA",-2754.81987408554
"137.8",1000,100,"WOA",-2767.08100682916
"137.9",1000,100,"WOA",-2764.57943539596
"138",2000,100,"WOA",-2761.36058961676
"138.1",2000,100,"WOA",-2754.81869441707
"138.2",2000,100,"WOA",-2760.5693174995
"138.3",2000,100,"WOA",-2770.7792098166
"138.4",2000,100,"WOA",-2759.41450778233
"138.5",2000,100,"WOA",-2763.09301434531
"138.6",2000,100,"WOA",-2754.82000957185
"138.7",2000,100,"WOA",-2764.73486766845
"138.8",2000,100,"WOA",-2754.82485238523
"138.9",2000,100,"WOA",-2754.81849216091
"139",100,200,"WOA",-2766.12335283424
"139.1",100,200,"WOA",-2765.87448658955
"139.2",100,200,"WOA",-2756.5138658109
"139.3",100,200,"WOA",-2756.96176714432
"139.4",100,200,"WOA",-2758.60714122008
"139.5",100,200,"WOA",-2759.08482127647
"139.6",100,200,"WOA",-2755.32703555634
"139.7",100,200,"WOA",-2757.47783389364
"139.8",100,200,"WOA",-2756.69231614325
"139.9",100,200,"WOA",-2762.63635708198
"140",250,200,"WOA",-2754.9957601708
"140.1",250,200,"WOA",-2772.06008884885
"140.2",250,200,"WOA",-2757.16462805872
"140.3",250,200,"WOA",-2759.5663352337
"140.4",250,200,"WOA",-2771.09416528616
"140.5",250,200,"WOA",-2765.75067029067
"140.6",250,200,"WOA",-2755.76643635942
"140.7",250,200,"WOA",-2759.22498075882
"140.8",250,200,"WOA",-2770.13881230729
"140.9",250,200,"WOA",-2754.89509682408
"141",500,200,"WOA",-2755.43648203307
"141.1",500,200,"WOA",-2761.42930897482
"141.2",500,200,"WOA",-2754.82067138939
"141.3",500,200,"WOA",-2754.82828087682
"141.4",500,200,"WOA",-2780.6232248354
"141.5",500,200,"WOA",-2754.81973485966
"141.6",500,200,"WOA",-2765.55480615123
"141.7",500,200,"WOA",-2754.83301846853
"141.8",500,200,"WOA",-2754.82295101269
"141.9",500,200,"WOA",-2759.41451194454
"142",750,200,"WOA",-2762.34493947551
"142.1",750,200,"WOA",-2754.84318009985
"142.2",750,200,"WOA",-2754.82309338258
"142.3",750,200,"WOA",-2754.818886303
"142.4",750,200,"WOA",-2762.30159464556
"142.5",750,200,"WOA",-2754.8362311417
"142.6",750,200,"WOA",-2769.98600127707
"142.7",750,200,"WOA",-2771.0931177831
"142.8",750,200,"WOA",-2754.81994863991
"142.9",750,200,"WOA",-2761.93356012703
"143",1000,200,"WOA",-2754.83286034805
"143.1",1000,200,"WOA",-2754.81850409804
"143.2",1000,200,"WOA",-2757.76004924876
"143.3",1000,200,"WOA",-2754.86084738714
"143.4",1000,200,"WOA",-2758.39667080142
"143.5",1000,200,"WOA",-2760.36475683132
"143.6",1000,200,"WOA",-2754.81851978695
"143.7",1000,200,"WOA",-2754.81848978122
"143.8",1000,200,"WOA",-2754.81586704172
"143.9",1000,200,"WOA",-2754.81852331102
"144",2000,200,"WOA",-2754.81848900687
"144.1",2000,200,"WOA",-2754.81849164333
"144.2",2000,200,"WOA",-2760.3726413607
"144.3",2000,200,"WOA",-2756.82679316021
"144.4",2000,200,"WOA",-2754.81849182156
"144.5",2000,200,"WOA",-2754.81848963264
"144.6",2000,200,"WOA",-2754.81849002714
"144.7",2000,200,"WOA",-2754.82288208548
"144.8",2000,200,"WOA",-2756.36157894502
"144.9",2000,200,"WOA",-2754.82288208561
