"","iter","swarm","algorithm","loglikelihood"
"60.3",2000,75,"GWO",-448.22679274083
"60.4",2000,75,"GWO",-448.212837320913
"60.5",2000,75,"GWO",-448.20458642595
"60.6",2000,75,"GWO",-448.219650451653
"60.7",2000,75,"GWO",-448.20260554085
"60.8",2000,75,"GWO",-448.197579321136
"60.9",2000,75,"GWO",-448.207847385554
"61",100,100,"GWO",-448.257394732142
"61.1",100,100,"GWO",-448.234729504365
"61.2",100,100,"GWO",-448.20100762957
"61.3",100,100,"GWO",-448.199967020138
"61.4",100,100,"GWO",-448.281018117485
"61.5",100,100,"GWO",-448.273283959807
"61.6",100,100,"GWO",-448.234490506504
"61.7",100,100,"GWO",-448.26563349387
"61.8",100,100,"GWO",-448.273424593921
"61.9",100,100,"GWO",-448.301847308929
"62",250,100,"GWO",-448.285174027963
"62.1",250,100,"GWO",-448.242311270959
"62.2",250,100,"GWO",-448.240266106373
"62.3",250,100,"GWO",-448.214106201537
"62.4",250,100,"GWO",-448.207706160115
"62.5",250,100,"GWO",-448.201002323359
"62.6",250,100,"GWO",-448.251734652338
"62.7",250,100,"GWO",-448.243021622413
"62.8",250,100,"GWO",-448.224186905183
"62.9",250,100,"GWO",-448.258119118806
"63",500,100,"GWO",-448.210455430818
"63.1",500,100,"GWO",-448.224671599369
"63.2",500,100,"GWO",-448.229247302978
"63.3",500,100,"GWO",-448.23495867075
"63.4",500,100,"GWO",-448.214132075516
"63.5",500,100,"GWO",-448.23793184057
"63.6",500,100,"GWO",-448.237551094284
"63.7",500,100,"GWO",-448.222873908922
"63.8",500,100,"GWO",-448.224940673233
"63.9",500,100,"GWO",-448.261287272515
"64",750,100,"GWO",-448.230854911922
"64.1",750,100,"GWO",-448.246097308847
"64.2",750,100,"GWO",-448.217687045384
"64.3",750,100,"GWO",-448.219528033301
"64.4",750,100,"GWO",-448.215445131976
"64.5",750,100,"GWO",-448.227255469168
"64.6",750,100,"GWO",-448.223943102778
"64.7",750,100,"GWO",-448.217205232258
"64.8",750,100,"GWO",-448.231722863498
"64.9",750,100,"GWO",-448.214675631261
"65",1000,100,"GWO",-448.202864197415
"65.1",1000,100,"GWO",-448.205552105157
"65.2",1000,100,"GWO",-448.212405830356
